fid,Pressure_h,Radiation_,UV_mWcm2,Latitude,Longitude,Altitude_m,aod55_Octo,aod47_Octo,UVAI_Octob
1984,975.57,24,0.05,25.545114,76.864804,318.484386594484,0,0,-1.70276
1985,975.57,12,0.04,25.545118,76.864809,318.484386594484,0,0,-1.70276
1986,975.57,24,0.17,25.545074,76.864763,318.484386594484,0,0,-1.70276
1987,975.58,60,0.06,25.545094,76.864769,318.398551693955,0,0,-1.70276
1988,975.58,12,0.05,25.545093,76.86477,318.398551693955,0,0,-1.70276
1989,975.58,72,0.05,25.545093,76.864771,318.398551693955,0,0,-1.70276
1990,975.58,24,0.05,25.545088,76.864769,318.398551693955,0,0,-1.70276
1991,975.58,36,0.06,25.545089,76.864776,318.398551693955,0,0,-1.70276
1992,975.58,0,0.01,25.545096,76.86477,318.398551693955,0,0,-1.70276
1993,975.58,36,0.04,25.545091,76.864772,318.398551693955,0,0,-1.70276
1994,975.58,12,0.06,25.545088,76.864769,318.398551693955,0,0,-1.70276
1995,975.58,24,0.06,25.545088,76.864771,318.398551693955,0,0,-1.70276
1996,975.58,12,0.07,25.5451,76.864775,318.398551693955,0,0,-1.70276
1997,975.58,48,0.07,25.5451,76.864775,318.398551693955,0,0,-1.70276
1998,975.58,24,0.05,25.545105,76.864774,318.398551693955,0,0,-1.70276
1999,975.58,36,0.04,25.545107,76.864773,318.398551693955,0,0,-1.70276
2000,975.58,12,0.04,25.545104,76.864776,318.398551693955,0,0,-1.70276
2001,975.58,72,0.06,25.545103,76.864777,318.398551693955,0,0,-1.70276
2002,975.58,48,0.05,25.545095,76.864796,318.398551693955,0,0,-1.70276
2003,975.58,36,0.11,25.545076,76.864769,318.398551693955,0,0,-1.70276
2004,975.58,72,0.17,25.545117,76.864611,318.398551693955,0,0,-1.70276
2005,975.59,24,0.05,25.545091,76.864768,318.312717505856,0,0,-1.70276
2006,975.59,12,0.05,25.545089,76.864771,318.312717505856,0,0,-1.70276
2007,975.59,48,0.05,25.54509,76.864771,318.312717505856,0,0,-1.70276
2008,975.59,12,0.05,25.54509,76.864773,318.312717505856,0,0,-1.70276
2009,975.59,36,0.06,25.545089,76.864774,318.312717505856,0,0,-1.70276
2010,975.59,96,0.05,25.545088,76.864772,318.312717505856,0,0,-1.70276
2011,975.59,12,0.03,25.54509,76.86477,318.312717505856,0,0,-1.70276
2012,975.59,48,0.05,25.545088,76.864771,318.312717505856,0,0,-1.70276
2013,975.59,48,0.07,25.545095,76.864773,318.312717505856,0,0,-1.70276
2014,975.59,24,0.04,25.545105,76.864774,318.312717505856,0,0,-1.70276
2015,975.59,36,0.03,25.545106,76.864773,318.312717505856,0,0,-1.70276
2016,975.59,36,0.06,25.545102,76.864776,318.312717505856,0,0,-1.70276
2017,975.59,48,0.08,25.545102,76.864781,318.312717505856,0,0,-1.70276
2018,975.59,36,0.08,25.545102,76.864775,318.312717505856,0,0,-1.70276
2019,975.59,36,0.05,25.545111,76.864795,318.312717505856,0,0,-1.70276
2020,975.59,12,0.05,25.545104,76.864803,318.312717505856,0,0,-1.70276
2021,975.59,24,0.05,25.545095,76.864796,318.312717505856,0,0,-1.70276
2022,975.59,36,0.05,25.545074,76.864781,318.312717505856,0,0,-1.70276
2023,975.6,12,0.05,25.545098,76.864769,318.226884030184,0,0,-1.70276
2024,975.6,36,0.03,25.545093,76.864771,318.226884030184,0,0,-1.70276
2025,975.6,48,0.06,25.545088,76.864772,318.226884030184,0,0,-1.70276
2026,975.6,72,0.02,25.545085,76.864767,318.226884030184,0,0,-1.70276
2027,975.6,24,0.03,25.545087,76.864769,318.226884030184,0,0,-1.70276
2028,975.6,12,0.04,25.54509,76.864773,318.226884030184,0,0,-1.70276
2029,975.6,48,0.07,25.545103,76.864774,318.226884030184,0,0,-1.70276
2030,975.6,0,0.06,25.545093,76.8648,318.226884030184,0,0,-1.70276
2031,975.6,48,0.04,25.54511,76.864803,318.226884030184,0,0,-1.70276
2032,975.6,0,0.04,25.545113,76.8648,318.226884030184,0,0,-1.70276
2033,975.6,36,0.06,25.545112,76.864797,318.226884030184,0,0,-1.70276
2034,975.6,0,0.05,25.545112,76.864797,318.226884030184,0,0,-1.70276
2035,975.6,24,0.06,25.545111,76.8648,318.226884030184,0,0,-1.70276
2036,975.6,12,0.06,25.545104,76.864801,318.226884030184,0,0,-1.70276
2037,975.61,12,0.04,25.545092,76.864771,318.141051266914,0,0,-1.70276
2038,975.61,24,0.04,25.545088,76.864771,318.141051266914,0,0,-1.70276
2039,975.61,24,0.05,25.545087,76.864769,318.141051266914,0,0,-1.70276
2040,975.61,84,0.06,25.545089,76.864776,318.141051266914,0,0,-1.70276
2041,975.61,36,0.05,25.545087,76.864772,318.141051266914,0,0,-1.70276
2042,975.61,48,0.02,25.545096,76.86477,318.141051266914,0,0,-1.70276
2043,975.61,24,0.02,25.545096,76.864769,318.141051266914,0,0,-1.70276
2044,975.61,24,0.02,25.545095,76.86477,318.141051266914,0,0,-1.70276
2045,975.61,12,0.02,25.545094,76.864771,318.141051266914,0,0,-1.70276
2046,975.61,60,0.04,25.545092,76.864772,318.141051266914,0,0,-1.70276
2047,975.61,36,0.03,25.545089,76.864774,318.141051266914,0,0,-1.70276
2048,975.61,24,0.05,25.545102,76.864775,318.141051266914,0,0,-1.70276
2049,975.61,36,0.05,25.5451,76.864775,318.141051266914,0,0,-1.70276
2050,975.61,60,0.06,25.545101,76.864775,318.141051266914,0,0,-1.70276
2051,975.61,12,0.07,25.545102,76.864776,318.141051266914,0,0,-1.70276
2052,975.61,12,0.07,25.545115,76.864775,318.141051266914,0,0,-1.70276
2053,975.61,24,0.05,25.545106,76.864801,318.141051266914,0,0,-1.70276
2054,975.61,0,0.05,25.545108,76.864801,318.141051266914,0,0,-1.70276
2055,975.61,36,0.06,25.545077,76.864782,318.141051266914,0,0,-1.70276
2056,975.62,48,0.05,25.545089,76.864776,318.055219216036,0,0,-1.70276
2057,975.62,36,0.06,25.545085,76.864769,318.055219216036,0,0,-1.70276
2058,975.62,12,0.06,25.545083,76.864769,318.055219216036,0,0,-1.70276
2059,975.62,12,0.06,25.545089,76.864773,318.055219216036,0,0,-1.70276
2060,975.62,36,0.07,25.545087,76.864771,318.055219216036,0,0,-1.70276
2061,975.62,36,0.08,25.545093,76.864773,318.055219216036,0,0,-1.70276
2062,975.62,24,0.07,25.5451,76.864775,318.055219216036,0,0,-1.70276
2063,975.62,12,0.05,25.545102,76.864776,318.055219216036,0,0,-1.70276
2064,975.62,60,0.06,25.545102,76.864779,318.055219216036,0,0,-1.70276
2065,975.62,48,0.06,25.545103,76.864774,318.055219216036,0,0,-1.70276
2066,975.62,24,0.06,25.545098,76.864806,318.055219216036,0,0,-1.70276
2067,975.62,36,0.04,25.54509,76.864802,318.055219216036,0,0,-1.70276
2068,975.62,24,0.04,25.545112,76.864795,318.055219216036,0,0,-1.70276
2069,975.62,24,0.06,25.54509,76.864793,318.055219216036,0,0,-1.70276
2070,975.63,84,0.02,25.545096,76.864769,317.969387877545,0,0,-1.70276
2071,975.63,72,0.07,25.545091,76.864772,317.969387877545,0,0,-1.70276
2072,975.63,24,0.03,25.545105,76.864774,317.969387877545,0,0,-1.70276
2073,975.63,12,0.04,25.545104,76.864775,317.969387877545,0,0,-1.70276
2074,975.63,36,0.05,25.545104,76.864776,317.969387877545,0,0,-1.70276
2075,975.63,48,0.07,25.545101,76.864777,317.969387877545,0,0,-1.70276
2076,975.63,72,0.07,25.545103,76.864781,317.969387877545,0,0,-1.70276
2077,975.63,72,0.07,25.545103,76.864773,317.969387877545,0,0,-1.70276
2078,975.63,24,0.07,25.545105,76.864773,317.969387877545,0,0,-1.70276
2079,975.63,36,0.04,25.54511,76.864779,317.969387877545,0,0,-1.70276
2080,975.63,12,0.06,25.545114,76.864778,317.969387877545,0,0,-1.70276
2081,975.63,36,0.02,25.545122,76.864765,317.969387877545,0,0,-1.70276
2082,975.63,24,0.06,25.545092,76.8648,317.969387877545,0,0,-1.70276
2083,975.63,36,0.04,25.545096,76.864806,317.969387877545,0,0,-1.70276
2084,975.63,0,0.05,25.545118,76.864809,317.969387877545,0,0,-1.70276
2085,975.63,36,0.05,25.545105,76.864802,317.969387877545,0,0,-1.70276
2086,975.64,36,0.05,25.54509,76.864772,317.883557251417,0,0,-1.70276
2087,975.64,12,0.06,25.545083,76.864769,317.883557251417,0,0,-1.70276
2088,975.64,24,0.03,25.545094,76.864771,317.883557251417,0,0,-1.70276
2089,975.64,36,0.08,25.545095,76.864773,317.883557251417,0,0,-1.70276
2090,975.64,36,0.07,25.545102,76.864781,317.883557251417,0,0,-1.70276
2091,975.64,24,0.07,25.545107,76.864778,317.883557251417,0,0,-1.70276
2092,975.64,72,0,25.54509,76.864784,317.883557251417,0,0,-1.70276
2093,975.64,12,0.04,25.545111,76.864803,317.883557251417,0,0,-1.70276
2094,975.65,12,0.07,25.545102,76.864775,317.797727337642,0,0,-1.70276
2095,975.65,36,0.06,25.545104,76.864778,317.797727337642,0,0,-1.70276
2096,975.65,72,0.07,25.545102,76.864778,317.797727337642,0,0,-1.70276
2097,975.65,0,0,25.545131,76.864769,317.797727337642,0,0,-1.70276
2098,975.65,96,0.04,25.545106,76.864801,317.797727337642,0,0,-1.70276
2099,975.65,24,0.05,25.545113,76.8648,317.797727337642,0,0,-1.70276
2100,975.65,24,0.04,25.545111,76.864798,317.797727337642,0,0,-1.70276
2101,975.65,36,0.05,25.545111,76.864796,317.797727337642,0,0,-1.70276
2102,975.65,36,0.06,25.545104,76.864804,317.797727337642,0,0,-1.70276
2103,975.66,36,0.06,25.545086,76.86477,317.711898136209,0,0,-1.70276
2104,975.66,36,0.06,25.545105,76.864773,317.711898136209,0,0,-1.70276
2105,975.66,12,0.07,25.545105,76.864773,317.711898136209,0,0,-1.70276
2106,975.66,48,0.06,25.545104,76.864775,317.711898136209,0,0,-1.70276
2107,975.66,48,0.04,25.545109,76.864779,317.711898136209,0,0,-1.70276
2108,975.66,24,0.06,25.545115,76.864777,317.711898136209,0,0,-1.70276
2109,975.66,60,0,25.545127,76.864766,317.711898136209,0,0,-1.70276
2110,975.66,36,0.06,25.545092,76.864803,317.711898136209,0,0,-1.70276
2111,975.66,36,0.05,25.5451,76.8648,317.711898136209,0,0,-1.70276
2112,975.66,12,0.04,25.545091,76.864801,317.711898136209,0,0,-1.70276
2113,975.66,12,0.04,25.545091,76.864802,317.711898136209,0,0,-1.70276
2114,975.66,0,0.04,25.5451,76.864807,317.711898136209,0,0,-1.70276
2115,975.66,12,0.04,25.545101,76.864805,317.711898136209,0,0,-1.70276
2116,975.66,0,0.04,25.545101,76.864805,317.711898136209,0,0,-1.70276
2117,975.66,48,0.05,25.545102,76.864803,317.711898136209,0,0,-1.70276
2118,975.66,24,0.31,25.545076,76.864761,317.711898136209,0,0,-1.70276
2119,975.67,12,0.04,25.545104,76.864776,317.626069647104,0,0,-1.70276
2120,975.67,12,0.06,25.545102,76.864779,317.626069647104,0,0,-1.70276
2121,975.67,12,0.08,25.545102,76.864774,317.626069647104,0,0,-1.70276
2122,975.67,60,0.06,25.545113,76.86477,317.626069647104,0,0,-1.70276
2123,975.67,12,0.06,25.545106,76.8648,317.626069647104,0,0,-1.70276
2124,975.67,24,0.05,25.545097,76.8648,317.626069647104,0,0,-1.70276
2125,975.67,60,0.04,25.545096,76.864805,317.626069647104,0,0,-1.70276
2126,975.68,48,0.06,25.545087,76.86477,317.540241870313,0,0,-1.70276
2127,975.68,36,0.05,25.545089,76.864772,317.540241870313,0,0,-1.70276
2128,975.68,24,0.07,25.545105,76.864774,317.540241870313,0,0,-1.70276
2129,975.68,0,0.04,25.545112,76.864778,317.540241870313,0,0,-1.70276
2130,975.68,36,0.06,25.545113,76.86477,317.540241870313,0,0,-1.70276
2131,975.68,48,0,25.545131,76.864769,317.540241870313,0,0,-1.70276
2132,975.68,72,0.05,25.545094,76.864809,317.540241870313,0,0,-1.70276
2133,975.68,12,0.05,25.545096,76.864813,317.540241870313,0,0,-1.70276
2134,975.68,0,0.06,25.545097,76.864803,317.540241870313,0,0,-1.70276
2135,975.68,12,0.06,25.5451,76.864806,317.540241870313,0,0,-1.70276
2136,975.68,48,0.04,25.545092,76.864802,317.540241870313,0,0,-1.70276
2137,975.68,12,0.05,25.545111,76.8648,317.540241870313,0,0,-1.70276
2138,975.69,24,0.06,25.545102,76.864778,317.45441480582,0,0,-1.70276
2139,975.69,60,0,25.54513,76.864771,317.45441480582,0,0,-1.70276
2140,975.69,12,0,25.545127,76.864776,317.45441480582,0,0,-1.70276
2141,975.69,12,0.01,25.545117,76.86478,317.45441480582,0,0,-1.70276
2142,975.69,0,0.02,25.545109,76.864791,317.45441480582,0,0,-1.70276
2143,975.69,0,0.05,25.545095,76.864806,317.45441480582,0,0,-1.70276
2144,975.69,60,0.05,25.54509,76.864804,317.45441480582,0,0,-1.70276
2145,975.69,36,0.07,25.545094,76.8648,317.45441480582,0,0,-1.70276
2146,975.69,24,0.07,25.545103,76.864803,317.45441480582,0,0,-1.70276
2147,975.69,24,0.05,25.545104,76.864798,317.45441480582,0,0,-1.70276
2148,975.69,24,0.05,25.545092,76.8648,317.45441480582,0,0,-1.70276
2149,975.69,60,0.04,25.545091,76.864801,317.45441480582,0,0,-1.70276
2150,975.69,36,0.05,25.5451,76.864807,317.45441480582,0,0,-1.70276
2151,975.7,48,0.06,25.545107,76.864778,317.368588453621,0,0,-1.70276
2152,975.7,0,0.02,25.545116,76.864767,317.368588453621,0,0,-1.70276
2153,975.7,48,0,25.545119,76.86478,317.368588453621,0,0,-1.70276
2154,975.7,48,0,25.545103,76.864782,317.368588453621,0,0,-1.70276
2155,975.7,24,0.01,25.545091,76.864782,317.368588453621,0,0,-1.70276
2156,975.7,48,0,25.545091,76.864784,317.368588453621,0,0,-1.70276
2157,975.7,0,0.04,25.545088,76.864806,317.368588453621,0,0,-1.70276
2158,975.7,12,0.04,25.545088,76.864808,317.368588453621,0,0,-1.70276
2159,975.7,0,0.05,25.545094,76.8648,317.368588453621,0,0,-1.70276
2160,975.7,36,0.05,25.545092,76.8648,317.368588453621,0,0,-1.70276
2161,975.7,72,0.07,25.545093,76.864802,317.368588453621,0,0,-1.70276
2162,975.7,48,0.06,25.545095,76.864805,317.368588453621,0,0,-1.70276
2163,975.7,12,0.04,25.5451,76.8648,317.368588453621,0,0,-1.70276
2164,975.7,0,0.04,25.545096,76.864805,317.368588453621,0,0,-1.70276
2165,975.7,24,0.04,25.545097,76.864806,317.368588453621,0,0,-1.70276
2166,975.7,24,0.05,25.545112,76.864803,317.368588453621,0,0,-1.70276
2167,975.71,12,0.02,25.545117,76.864766,317.28276281369,0,0,-1.70276
2168,975.71,24,0.01,25.545126,76.864765,317.28276281369,0,0,-1.70276
2169,975.71,24,0,25.545126,76.864769,317.28276281369,0,0,-1.70276
2170,975.71,24,0,25.545126,76.864777,317.28276281369,0,0,-1.70276
2171,975.71,24,0,25.545108,76.864781,317.28276281369,0,0,-1.70276
2172,975.71,12,0.03,25.545109,76.864794,317.28276281369,0,0,-1.70276
2173,975.71,0,0.02,25.545093,76.864805,317.28276281369,0,0,-1.70276
2174,975.71,24,0.04,25.545092,76.86481,317.28276281369,0,0,-1.70276
2175,975.71,60,0.05,25.545094,76.864809,317.28276281369,0,0,-1.70276
2176,975.71,36,0.06,25.545097,76.864801,317.28276281369,0,0,-1.70276
2177,975.71,12,0.06,25.545096,76.864801,317.28276281369,0,0,-1.70276
2178,975.71,24,0.07,25.545091,76.8648,317.28276281369,0,0,-1.70276
2179,975.71,24,0.07,25.545098,76.864806,317.28276281369,0,0,-1.70276
2180,975.71,36,0.06,25.545103,76.864803,317.28276281369,0,0,-1.70276
2181,975.71,36,0.06,25.545106,76.864802,317.28276281369,0,0,-1.70276
2182,975.71,36,0.05,25.545107,76.864802,317.28276281369,0,0,-1.70276
2183,975.71,36,0.05,25.545106,76.8648,317.28276281369,0,0,-1.70276
2184,975.71,12,0.05,25.545104,76.864798,317.28276281369,0,0,-1.70276
2185,975.72,12,0,25.545119,76.86478,317.196937886024,0,0,-1.70276
2186,975.72,48,0,25.545099,76.864783,317.196937886024,0,0,-1.70276
2187,975.72,36,0.01,25.545095,76.864784,317.196937886024,0,0,-1.70276
2188,975.72,12,0.01,25.545097,76.864781,317.196937886024,0,0,-1.70276
2189,975.72,12,0.04,25.5451,76.86478,317.196937886024,0,0,-1.70276
2190,975.72,12,0,25.545108,76.86478,317.196937886024,0,0,-1.70276
2191,975.72,60,0.05,25.545106,76.864792,317.196937886024,0,0,-1.70276
2192,975.72,60,0.05,25.545091,76.864805,317.196937886024,0,0,-1.70276
2193,975.72,24,0.04,25.545093,76.864809,317.196937886024,0,0,-1.70276
2194,975.72,0,0.06,25.545096,76.864806,317.196937886024,0,0,-1.70276
2195,975.72,24,0.05,25.545091,76.864808,317.196937886024,0,0,-1.70276
2196,975.72,48,0.06,25.545095,76.864806,317.196937886024,0,0,-1.70276
2197,975.72,36,0.06,25.545097,76.864803,317.196937886024,0,0,-1.70276
2198,975.72,12,0.06,25.545092,76.864802,317.196937886024,0,0,-1.70276
2199,975.72,36,0.05,25.545105,76.864799,317.196937886024,0,0,-1.70276
2200,975.72,0,0.05,25.545104,76.864797,317.196937886024,0,0,-1.70276
2201,975.72,48,0.06,25.545101,76.864805,317.196937886024,0,0,-1.70276
2202,975.73,48,0.06,25.545114,76.864768,317.111113670608,0,0,-1.70276
2203,975.73,36,0.02,25.545122,76.864765,317.111113670608,0,0,-1.70276
2204,975.73,0,0,25.545124,76.864778,317.111113670608,0,0,-1.70276
2205,975.73,24,0,25.545113,76.864781,317.111113670608,0,0,-1.70276
2206,975.73,60,0,25.545103,76.864782,317.111113670608,0,0,-1.70276
2207,975.73,24,0.02,25.545113,76.864784,317.111113670608,0,0,-1.70276
2208,975.73,0,0.03,25.545109,76.864792,317.111113670608,0,0,-1.70276
2209,975.73,0,0.03,25.545093,76.864791,317.111113670608,0,0,-1.70276
2210,975.73,12,0.03,25.545092,76.864792,317.111113670608,0,0,-1.70276
2211,975.73,48,0.02,25.545093,76.864805,317.111113670608,0,0,-1.70276
2212,975.73,0,0.03,25.545088,76.864806,317.111113670608,0,0,-1.70276
2213,975.73,12,0.05,25.545089,76.864807,317.111113670608,0,0,-1.70276
2214,975.73,24,0.05,25.545091,76.864808,317.111113670608,0,0,-1.70276
2215,975.73,24,0.05,25.545093,76.86481,317.111113670608,0,0,-1.70276
2216,975.73,24,0.05,25.545093,76.864809,317.111113670608,0,0,-1.70276
2217,975.73,60,0.05,25.545094,76.864809,317.111113670608,0,0,-1.70276
2218,975.73,0,0.05,25.545096,76.864812,317.111113670608,0,0,-1.70276
2219,975.73,36,0.06,25.545095,76.864806,317.111113670608,0,0,-1.70276
2220,975.73,48,0.06,25.545092,76.864803,317.111113670608,0,0,-1.70276
2221,975.73,24,0.06,25.54509,76.864805,317.111113670608,0,0,-1.70276
2222,975.73,60,0.05,25.545097,76.864802,317.111113670608,0,0,-1.70276
2223,975.73,24,0.06,25.545092,76.864802,317.111113670608,0,0,-1.70276
2224,975.73,36,0.07,25.545105,76.864802,317.111113670608,0,0,-1.70276
2225,975.73,72,0.06,25.545105,76.864802,317.111113670608,0,0,-1.70276
2226,975.74,12,0.01,25.545127,76.864774,317.025290167425,0,0,-1.70276
2227,975.74,36,0,25.545127,76.864774,317.025290167425,0,0,-1.70276
2228,975.74,12,0.01,25.545095,76.864782,317.025290167425,0,0,-1.70276
2229,975.74,24,0,25.545089,76.864785,317.025290167425,0,0,-1.70276
2230,975.74,48,0.01,25.545102,76.86478,317.025290167425,0,0,-1.70276
2231,975.74,36,0.03,25.545108,76.86479,317.025290167425,0,0,-1.70276
2232,975.74,96,0.04,25.545108,76.864791,317.025290167425,0,0,-1.70276
2233,975.74,36,0.02,25.545109,76.864792,317.025290167425,0,0,-1.70276
2234,975.74,12,0.02,25.545111,76.864795,317.025290167425,0,0,-1.70276
2235,975.74,12,0.04,25.545115,76.864796,317.025290167425,0,0,-1.70276
2236,975.74,12,0.02,25.545097,76.864805,317.025290167425,0,0,-1.70276
2237,975.74,60,0.04,25.545088,76.864807,317.025290167425,0,0,-1.70276
2238,975.74,36,0.05,25.545094,76.864809,317.025290167425,0,0,-1.70276
2239,975.74,24,0.05,25.545093,76.864809,317.025290167425,0,0,-1.70276
2240,975.74,24,0.06,25.545095,76.864811,317.025290167425,0,0,-1.70276
2241,975.74,12,0.05,25.545094,76.864808,317.025290167425,0,0,-1.70276
2242,975.74,36,0.06,25.545092,76.864803,317.025290167425,0,0,-1.70276
2243,975.74,12,0.06,25.545094,76.864806,317.025290167425,0,0,-1.70276
2244,975.74,48,0.05,25.545096,76.864806,317.025290167425,0,0,-1.70276
2245,975.74,36,0.05,25.54509,76.864806,317.025290167425,0,0,-1.70276
2246,975.74,24,0.06,25.545094,76.864804,317.025290167425,0,0,-1.70276
2247,975.74,36,0.06,25.545102,76.864805,317.025290167425,0,0,-1.70276
2248,975.74,24,0.06,25.545104,76.864798,317.025290167425,0,0,-1.70276
2249,975.75,48,0,25.54509,76.864785,316.939467376463,0,0,-1.70276
2250,975.75,24,0.02,25.545097,76.864782,316.939467376463,0,0,-1.70276
2251,975.75,0,0.02,25.545098,76.864781,316.939467376463,0,0,-1.70276
2252,975.75,36,0.01,25.5451,76.864779,316.939467376463,0,0,-1.70276
2253,975.75,12,0.01,25.545116,76.864787,316.939467376463,0,0,-1.70276
2254,975.75,24,0.02,25.545116,76.864788,316.939467376463,0,0,-1.70276
2255,975.75,0,0,25.545111,76.864792,316.939467376463,0,0,-1.70276
2256,975.75,48,0.03,25.545109,76.864792,316.939467376463,0,0,-1.70276
2257,975.75,24,0.04,25.545112,76.864793,316.939467376463,0,0,-1.70276
2258,975.75,0,0.03,25.54511,76.864797,316.939467376463,0,0,-1.70276
2259,975.75,12,0.04,25.545087,76.864807,316.939467376463,0,0,-1.70276
2260,975.75,36,0.03,25.545087,76.864807,316.939467376463,0,0,-1.70276
2261,975.75,72,0.04,25.545092,76.864808,316.939467376463,0,0,-1.70276
2262,975.75,36,0.04,25.545095,76.86481,316.939467376463,0,0,-1.70276
2263,975.75,48,0.05,25.545099,76.864814,316.939467376463,0,0,-1.70276
2264,975.75,48,0.06,25.545094,76.864808,316.939467376463,0,0,-1.70276
2265,975.75,24,0.07,25.545092,76.864804,316.939467376463,0,0,-1.70276
2266,975.75,36,0.06,25.545094,76.864806,316.939467376463,0,0,-1.70276
2267,975.75,24,0.04,25.545094,76.864808,316.939467376463,0,0,-1.70276
2268,975.75,36,0.05,25.545089,76.864805,316.939467376463,0,0,-1.70276
2269,975.75,24,0.06,25.54509,76.864803,316.939467376463,0,0,-1.70276
2270,975.75,12,0.05,25.54509,76.864804,316.939467376463,0,0,-1.70276
2271,975.75,24,0.05,25.545093,76.864807,316.939467376463,0,0,-1.70276
2272,975.75,12,0.06,25.545093,76.864807,316.939467376463,0,0,-1.70276
2273,975.75,72,0.05,25.545105,76.864802,316.939467376463,0,0,-1.70276
2274,975.76,24,0.01,25.545101,76.864784,316.85364529771,0,0,-1.70276
2275,975.76,60,0.01,25.545091,76.864784,316.85364529771,0,0,-1.70276
2276,975.76,24,0,25.545092,76.864785,316.85364529771,0,0,-1.70276
2277,975.76,48,0.02,25.545095,76.864784,316.85364529771,0,0,-1.70276
2278,975.76,0,0.02,25.545098,76.864781,316.85364529771,0,0,-1.70276
2279,975.76,48,0,25.54511,76.864792,316.85364529771,0,0,-1.70276
2280,975.76,24,0.04,25.545108,76.86479,316.85364529771,0,0,-1.70276
2281,975.76,60,0.04,25.545108,76.86479,316.85364529771,0,0,-1.70276
2282,975.76,60,0.02,25.545112,76.864794,316.85364529771,0,0,-1.70276
2283,975.76,36,0.04,25.545106,76.86479,316.85364529771,0,0,-1.70276
2284,975.76,36,0.04,25.545107,76.86479,316.85364529771,0,0,-1.70276
2285,975.76,0,0.05,25.545106,76.86479,316.85364529771,0,0,-1.70276
